target,trimester,term,df,df_res,sum_sq,sum_sq_res,f_value,pr_f,p_adj_by
IMDH1,Second,group,2,369,667038.0307822097,3622834.969217795,33.9702243477818,2.873818736272127e-14,4.1444811764483075e-13
IMDH2,Second,group,2,369,1675367.890839152,2614505.1091608675,118.22710721687277,2.1006973821559826e-40,1.0271381188766043e-38
ING1,Second,group,2,369,755289.0230339542,3534583.9769660514,39.424957974651896,3.0368186071726537e-16,4.652625497023645e-15
IP-10,Second,group,2,369,1498389.0061142938,2791483.9938857285,99.03433880817875,3.720363644721466e-35,1.2036216775519288e-33
IR,Second,group,2,369,360472.7514231517,3929400.248576851,16.925540395549945,9.272528860016143e-8,1.0902020138163157e-6
ISM1,Second,group,2,369,188832.82584862178,4101040.174151381,8.495321891422341,2.471434282493259e-4,0.002543684465782406
ITI heavy chain H4,Second,group,2,369,1696634.6601307425,2593238.339869281,120.7097280575842,4.655118450471304e-41,2.4290902777174747e-39
IgD,Second,group,2,369,850399.8372338191,3439473.1627661847,45.61709382359428,1.9804408687447253e-18,3.246878497229428e-17
IgE,Second,group,2,369,160409.07020873157,4129463.9297912675,7.16690445943838,8.838632897188915e-4,0.008740185622603662
IgG,Second,group,2,369,505315.2001370527,3784557.799862952,24.634490832366815,9.073930937809023e-11,1.1726850708782919e-9
IgM,Second,group,2,369,1392785.2153173266,2897087.78468269,88.69902858473162,3.5150138110591823e-32,9.398234444293283e-31
Inhibin bA chain,Second,group,2,369,47453.0872865282,4242419.912713473,2.063702977191772,0.12844600291601385,1
Insulin,Second,group,2,369,107809.50643053045,4182063.4935694705,4.756229542429938,0.0091321172845852,0.08369536048081602
Integrin a1b1,Second,group,2,369,1878641.9397006384,2411231.0602993895,143.7479151548965,6.871724107704417e-47,1.5655937173788152e-44
Integrin aVb5,Second,group,2,369,155761.11237613577,4134111.887623865,6.9514144789909285,0.00108773340759897,0.010690825152347452
JAG1,Second,group,2,369,357869.2387202219,3932003.761279782,16.79216973139177,1.0477816378239604e-7,1.227450915922959e-6
JAG2,Second,group,2,369,1460948.129032279,2828924.870967736,95.28175617977719,4.346628780797278e-34,1.31423607069113e-32
JAK2,Second,group,2,369,1829826.9199346667,2460046.0800653594,137.23444835593344,2.7735108250278264e-45,3.2046192933171427e-43
JAM-B,Second,group,2,369,412295.1231288281,3877577.8768711793,19.61751707709053,8.006068040145033e-9,9.725195963636333e-8
JAM-C,Second,group,2,369,574762.3306451715,3715110.6693548397,28.543873774411548,2.9770805179114406e-12,4.032740249133828e-11
JAML1,Second,group,2,369,1162633.5981973591,3127239.401802654,68.59273349643901,4.690617982387631e-26,9.81155736627779e-25
JNK2,Second,group,2,369,384003.68037107727,3905869.3196289283,18.139029555447244,3.0613921997898856e-8,3.6569705713995157e-7
K-ras,Second,group,2,369,670678.712049345,3619194.2879506643,34.18999161914873,2.387244170896389e-14,3.4530286776031787e-13
KI2L4,Second,group,2,369,88116.9549335856,4201756.045066414,3.8692341989573005,0.021726535890499173,0.1959765372648612
KI3L2,Second,group,2,369,152712.49335863115,4137160.506641369,6.810336456474795,0.0012462036151479738,0.012198941595236391
KI3S1,Second,group,2,369,1550451.0236664726,2739421.976333544,104.42283676548654,1.1536532317896296e-36,4.116539118812589e-35
KIAP,Second,group,2,369,14557.33185747452,4275315.6681425255,0.6282174080659046,0.5341116933957124,1
KIF23,Second,group,2,369,135767.54058612278,4154105.459413877,6.029965171292004,0.0026491326630695413,0.025121277689811483
KIRR3,Second,group,2,369,1524732.0681003844,2765140.9318996416,101.73552578069136,6.469015657196366e-36,2.2068956333457484e-34
KLRF1,Second,group,2,369,124125.63593716873,4165747.3640628303,5.497496086289841,0.004439631713343927,0.04145226970104268
KPCI,Second,group,2,369,1357475.9055450298,2932397.094454985,85.40940960781009,3.2855244255909745e-31,8.469652332069706e-30
KPCT,Second,group,2,369,1878535.6451613163,2411337.354838709,143.7334456071767,6.927840782147112e-47,1.5655937173788152e-44
KREM2,Second,group,2,369,622669.769397011,3667203.2306029955,31.327026409403135,2.715221323762944e-13,3.800009077638449e-12
KYNU,Second,group,2,369,138589.90348935453,4151283.0965106473,6.159502158568416,0.0023369287328949802,0.022302337270382853
Kallikrein 11,Second,group,2,369,478266.5190807553,3811606.480919251,23.150389005823687,3.376277685014281e-10,4.291953230270374e-9
Kallikrein 4,Second,group,2,369,893279.8202087372,3396593.179791272,48.52218623327741,1.9567420360466039e-19,3.30862499519682e-18
Kallikrein 6,Second,group,2,369,166770.51955513563,4123102.4804448662,7.462623353131561,6.650488848487826e-4,0.006627053497733329
Kallikrein 7,Second,group,2,369,209406.3358633793,4080466.6641366226,9.468394707488262,9.771609478490384e-5,0.0010291925323009544
Kallistatin,Second,group,2,369,1450172.6662977291,2839699.833702297,94.22011923813095,8.765475464534929e-34,2.58193867756687e-32
Karyopherin-a2,Second,group,2,369,967426.6860636882,3322446.3139363267,53.72253054324934,3.3342452734280592e-21,5.959688743064482e-20
Keratin 18,Second,group,2,369,1454099.7478916482,2835773.2521083695,94.60608434984867,6.790375267295778e-34,2.012372322392969e-32
"Kininogen, HMW",Second,group,2,369,12410.19966266118,4277462.800337339,0.5352897137014058,0.5859535876198223,1
"Kininogen, HMW, Two Chain",Second,group,2,369,126724.50521821808,4163148.494781784,5.616103110918882,0.00395678639249977,0.037050934210135916
Kininostatin,Second,group,2,369,252523.55787476618,4037349.4421252375,11.539896928854724,1.3765008090256976e-5,1.5011093433605266e-4
Ku70,Second,group,2,369,1790815.7874763063,2499057.212523719,132.21206426711313,5.054874501784479e-44,4.0714508334947846e-42
L-VEGF165,Second,group,2,369,46333.71204933617,4243539.287950664,2.0144905686099803,0.1348526988733075,1
LAG-1,Second,group,2,369,208624.75142315123,4081248.2485768497,9.431248552693036,1.0123074997663901e-4,0.0010644778211316914
LAG-3,Second,group,2,369,1785981.2711364347,2503891.7288635885,131.60055633644532,7.220542853553959e-44,5.674515100555825e-42
LBP,Second,group,2,369,184378.7234345344,4105494.2765654656,8.285938837583751,3.019446980505952e-4,0.0030896973236402376
LCK,Second,group,2,369,376302.59440228064,3913570.405597722,17.74027843421844,4.402994042885119e-8,5.227405618889329e-7
LCMT1,Second,group,2,369,1166711.7270187791,3123161.272981234,68.92321427560752,3.686977491571971e-26,7.745587680880007e-25
LD78-beta,Second,group,2,369,905560.8087708335,3384312.1912291804,49.367776900492416,1.0029837319521685e-19,1.7123371686950998e-18
LDH-H 1,Second,group,2,369,121469.79364326457,4168403.2063567364,5.37644172545633,0.004993617487576206,0.046468304610815026
LEAP-1,Second,group,2,369,167935.57410921296,4121937.425890786,7.516881073577641,6.312610512995214e-4,0.0063098004999136625
LG3BP,Second,group,2,369,1877694.529200951,2412178.4707990712,143.61899205692424,7.38827099478102e-47,1.6297312901297095e-44
LGMN,Second,group,2,369,1449447.346405249,2840425.6535947695,94.14892978217006,9.188483928776837e-34,2.70243827965696e-32
LIF sR,Second,group,2,369,118250.29643685324,4171622.703563146,5.229902424772144,0.005758088367974058,0.05337741132505303
LIGHT,Second,group,2,369,1738497.4179317108,2551375.582068308,125.71758382526261,2.311412911638593e-42,1.3679163821674486e-40
LIMP II,Second,group,2,369,1093877.8663293435,3195995.133670675,63.147926669703146,2.5931573725593777e-24,5.0845150684265317e-23
LIN7B,Second,group,2,369,1868401.239985269,2421471.760014759,142.35971464527054,1.5019399479418281e-46,2.535190435584669e-44
LKHA4,Second,group,2,369,1678186.1547543998,2611686.8452456263,118.55377918521731,1.721650269081579e-40,8.525399265781472e-39
LRIG3,Second,group,2,369,866064.4790744367,3423808.5209255745,46.66992777564473,8.530974064976143e-19,1.4129502462470696e-17
LRP8,Second,group,2,369,1085143.8220535647,3204729.1779464474,62.4729966409125,4.290450607460809e-24,8.345036197806089e-23
LRRT1,Second,group,2,369,1308754.5469639623,2981118.4530360536,80.9981950462036,6.870212177156806e-30,1.694537862036299e-28
LRRT3,Second,group,2,369,1053197.4402277176,3236675.559772298,60.03534309619962,2.6748428738811776e-23,5.08046237462224e-22
LSAMP,Second,group,2,369,21126.216318786144,4268746.783681215,0.913098646590307,0.40218359480636134,1
LY86,Second,group,2,369,1637528.5170251126,2652344.4829749097,113.90828504005876,2.976621352435367e-39,1.2702075977378945e-37
LY9,Second,group,2,369,1690554.9249947555,2599318.0750052715,119.99585070438133,7.170772347405993e-41,3.682391799049976e-39
LYN,Second,group,2,369,756493.7156335749,3533379.2843664354,39.50130436093876,2.8517036427760614e-16,4.375923533363921e-15
LYNB,Second,group,2,369,1423886.5190807707,2865986.48091925,91.66374807397567,4.798218902034179e-33,1.3479006084489507e-31
LYVE1,Second,group,2,369,1874518.2058296702,2415354.794170356,143.18749767541658,9.418548459059382e-47,1.8282679080279924e-44
Lactoferrin,Second,group,2,369,223391.7935905573,4066481.2064094455,10.13549155286761,5.18638401210326e-5,5.5315792813678e-4
Lamin-B1,Second,group,2,369,434226.6043116222,3855646.3956883815,20.778567397955257,2.811477727455229e-9,3.465053534057749e-8
Laminin,Second,group,2,369,300656.36854312057,3989216.631456884,13.905261388611876,1.5058016464804963e-6,1.7013766479466415e-5
Layilin,Second,group,2,369,366515.9680054849,3923357.031994518,17.235799736185328,6.98025995443247e-8,8.2368575227899405e-07
Leptin,Second,group,2,369,739550.8159392877,3550322.18406072,38.4323220448505,6.892940752984845e-16,1.0428785830376467e-14
Lipocalin 2,Second,group,2,369,377893.8233185746,3911979.1766814273,17.822541290064436,4.084719978967772e-8,4.864414167042446e-7
Livin B,Second,group,2,369,1876804.3643263998,2413068.6356736245,143.4979511561042,7.908729222355946e-47,1.7057683679966712e-44
Luteinizing hormone,Second,group,2,369,27076.095351043157,4262796.904648957,1.1718924696645494,0.31093033724630664,1
Lymphotactin,Second,group,2,369,729756.2091503353,3560116.790849673,37.81898979670919,1.1459217657989374e-15,1.725670641799613e-14
Lymphotoxin a1/b2,Second,group,2,369,1343103.362903248,2946769.6370967734,84.09295634652669,8.097912354180112e-31,2.057479765882232e-29
Lymphotoxin a2/b1,Second,group,2,369,4383.52182163205,4285489.478178368,0.18872051377311805,0.8280977626331609,1
Lymphotoxin b R,Second,group,2,369,212545.8663293291,4077327.1336706737,9.617749827803882,8.477972870374692e-5,8.958570704354683e-4
Lysozyme,Second,group,2,369,227992.75484925415,4061880.2451507486,10.355958504661983,4.2087626495155144e-05,4.5087079070914223e-4
M-CSF R,Second,group,2,369,1777488.4407021054,2512384.5592979114,130.53201433509187,1.3486213480477032e-43,9.991819919255718e-42
M2-PK,Second,group,2,369,1800857.9447607202,2489015.0552393002,133.48986785313306,2.404804548703632e-44,2.1711867714756444e-42
MAPK14,Second,group,2,369,389959.8937381422,3899913.1062618596,18.448513706411877,2.3101298867685412e-8,2.7714927122031175e-7
MAPK2,Second,group,2,369,1302170.8334914749,2987702.166508539,80.41314207029426,1.0321288482061824e-29,2.5264842138354236e-28
MAPK5,Second,group,2,369,643935.345351052,3645937.6546489564,32.58587569806049,9.285517227914756e-14,1.3175765665604583e-12
MAPKAPK3,Second,group,2,369,1766546.2534261188,2523326.746573898,129.16590536665714,3.0068433783256966e-43,2.0920037716535835e-41
MASP3,Second,group,2,369,852715.6485874048,3437157.3514126083,45.772136995624614,1.7490154624703433e-18,2.877183102908736e-17
MATK,Second,group,2,369,1190157.3671199824,3099715.6328800325,70.84005768284463,9.180866737156599e-27,1.977947463309939e-25
MATN2,Second,group,2,369,65974.92220113799,4223898.077798861,2.881786662914265,0.05729669372021812,0.5076250483167373
MATN3,Second,group,2,369,435703.6323529477,3854169.367647059,20.857236021829188,2.6195907140290848e-9,3.234720493713071e-8
MBD4,Second,group,2,369,1408652.3930529393,2881220.6069470793,90.20356368811746,1.2760515125640755e-32,3.5134594788453543e-31
MBL,Second,group,2,369,313476.75927683385,3976396.240723168,14.544944363003776,8.314630582512279e-7,9.48285832252544e-6
MCP-1,Second,group,2,369,340620.2129981066,3949252.7870018953,15.91299232730541,2.3496700934506965e-7,2.7213771530462043e-6
MCP-2,Second,group,2,369,1677332.5540797166,2612540.445920304,118.45476180511086,1.8286449014453626e-40,9.031006556407282e-39
MCP-3,Second,group,2,369,703350.9593084608,3586522.0406915485,36.18219838609699,4.4798472063259515e-15,6.607895587567618e-14
MCP-4,Second,group,2,369,569562.5650959392,3720310.4349040673,28.246108785518732,3.85354530694172e-12,5.194620640382326e-11
MDC,Second,group,2,369,696180.1185431248,3593692.8814568836,35.74184998778605,6.4760277009492845e-15,9.49459779533452e-14
MDHC,Second,group,2,369,1495000.643685453,2794872.3563145683,98.69059606131121,4.653574433296321e-35,1.4881744129336995e-33
MDM2,Second,group,2,369,359767.08565254323,3930105.9143474586,16.889373657990905,9.584879535114584e-8,1.1255626280823894e-6
MED-1,Second,group,2,369,398035.65174995037,3891837.3482500534,18.869642067874885,1.575942721844948e-8,1.9036206688634917e-7
MEK1,Second,group,2,369,652034.6239194679,3637838.3760805377,33.069195405749525,6.160401376720911e-14,8.792775005889432e-13
MEPE,Second,group,2,369,1473816.9934640755,2816056.0065359487,96.56030798500055,1.8742146057593285e-34,5.820967307413436e-33
METAP1,Second,group,2,369,1837388.2352941465,2452484.7647058805,138.22639564997465,1.5716918171356152e-45,1.8949483432833847e-43
MFGM,Second,group,2,369,266473.8410288887,4023399.158971115,12.21962368814596,7.268293936610888e-6,8.016331603647336e-5
MFRP,Second,group,2,369,1356458.09261018,2933414.907389837,85.31575859115895,3.5027687610162773e-31,8.993847757697123e-30
MIA,Second,group,2,369,58685.43226860743,4231187.5677313935,2.5589653212569248,0.07875750990174463,0.6952205590576231
MICA,Second,group,2,369,1659855.3639574307,2630017.63604259,116.44154413768605,6.257121683588422e-40,2.891886007715052e-38
MICB,Second,group,2,369,1384751.7647059015,2905121.2352941153,87.94355894148194,5.858788638623191e-32,1.5536479241769169e-30
MIF,Second,group,2,369,605395.0856525493,3684477.914347459,30.315120866364914,6.461983907779657e-13,8.927819626396821e-12
MIP-1a,Second,group,2,369,770320.5594033385,3519552.440596669,40.38131143339966,1.383357612465123e-16,2.1413752918490463e-15
MIP-3a,Second,group,2,369,798476.8813514761,3491396.1186485332,42.19486406096261,3.142969858748766e-17,4.96010607398641e-16
MIP-3b,Second,group,2,369,336515.71073160553,3953357.289268399,15.704917134234266,2.846039146241512e-7,3.288421258456741e-6
MIP-5,Second,group,2,369,140547.17546911212,4149325.824530887,6.249437853433185,0.002142188294729077,0.0205043284843178
MIS,Second,group,2,369,1646948.7415665402,2642924.2584334803,114.97190729148342,1.543945681278484e-39,6.78056068434167e-38
MK01,Second,group,2,369,117273.37044064887,4172599.629559351,5.185481178932256,0.00601230000335628,0.0556807689395552
MK08,Second,group,2,369,1382792.3823002465,2907080.6176997684,87.7599310390861,6.634865727312432e-32,1.7522685194475355e-30
MK11,Second,group,2,369,901681.0092768432,3388191.99072317,49.09997623129672,1.2390813407655425e-19,2.1098463319807397e-18
MK12,Second,group,2,369,758775.1813198482,3531097.818680161,39.646033087193935,2.531338987254363e-16,3.893559471832756e-15
MK13,Second,group,2,369,161438.11664558388,4128434.883354416,7.214679015818505,8.441413739106804e-4,0.008368706922957625
MMEL2,Second,group,2,369,1743124.9017499727,2546748.0982500506,126.28125435485974,1.6535485359793068e-42,1.0093590623344268e-40
MMP-1,Second,group,2,369,1187646.9262597663,3102226.0737402486,70.6334266705264,1.0659873676390998e-26,2.2915016132083443e-25
MMP-10,Second,group,2,369,210268.05529200705,4079604.944707992,9.509365913407605,9.39816137406933e-5,9.909345456381143e-4
MMP-12,Second,group,2,369,984827.5039004982,3305045.496099516,54.97675438479678,1.2654348256985737e-21,2.2850051204389435e-20
MMP-13,Second,group,2,369,148636.6974488697,4141236.3025511303,6.622049232598186,0.001494476149224055,0.01451942320331544
MMP-14,Second,group,2,369,301377.64621547563,3988495.353784527,13.941140905177345,1.4563940222992502e-6,1.6465103006919776e-5
MMP-16,Second,group,2,369,306156.52540586237,3983716.4745941395,14.179191540767565,1.1673887082583693e-6,1.3244066055324375e-5
MMP-17,Second,group,2,369,424298.01307190163,3865574.986928105,20.251316732048647,4.518596798582634e-9,5.544379774744522e-8
MMP-2,Second,group,2,369,1875320.3704406712,2414552.629559351,143.29636227869145,8.858668107013479e-47,1.8282679080279924e-44
MMP-3,Second,group,2,369,423174.2314990577,3866698.768500949,20.19180970278807,4.767541056563236e-9,5.838765519540762e-8
MMP-7,Second,group,2,369,354136.43263757415,3935736.5673624286,16.601256385769595,1.2482533259931562e-7,1.457899449391521e-6
MMP-8,Second,group,2,369,54377.28083491512,4235495.719165086,2.3686975455188275,0.09502443392413804,0.8365319962098494
MMP-9,Second,group,2,369,598824.0624077665,3691048.937592239,29.93269430513259,8.977189748725211e-13,1.235006520551828e-11
MO2R1,Second,group,2,369,505000.77445710124,3784872.2255429043,24.617117127110003,9.214086170746451e-11,1.1900059925043102e-9
